bed_time,late,wake_time,sleep_transition,sleep_struggle,night_wake,wake_earlier,wake_earlier_problem,sleep_quality,physical_activity,mental_digital_activity,social_activity,light,temptation_smoking,temptation_eating,temptation_chat,temptation_coffee,temptation_social_media,temptation_internet,temptation_tv,temptation_alcohol,temptation_soft_drink,temptation_cleaning,temptation_shopping,temptation_other,steps,active_minutes,sun_hours,temptation_score,ego_depletion,day_of_week,procrastination_minutes,procrastination_minutes_positive,procrastination_minutes_positive_15by15,procrastination_minutes_positive_four_bins,sleep_transition_minutes_estimated,sleep_minutes,procrastination_minutes_four_day_cumulative_history,procrastination_minutes_three_day_cumulative_history,procrastination_minutes_two_day_cumulative_history,procrastination_minutes_positive_four_day_cumulative_history,procrastination_minutes_positive_three_day_cumulative_history,procrastination_minutes_positive_two_day_cumulative_history,sleep_minutes_four_day_cumulative_history,sleep_minutes_three_day_cumulative_history,sleep_minutes_two_day_cumulative_history,sleep_struggle_four_day_cumulative_history,sleep_struggle_three_day_cumulative_history,sleep_struggle_two_day_cumulative_history,night_wake_four_day_cumulative_history,night_wake_three_day_cumulative_history,night_wake_two_day_cumulative_history,sleep_quality_four_day_cumulative_history,sleep_quality_three_day_cumulative_history,sleep_quality_two_day_cumulative_history,social_activity_four_day_cumulative_history,social_activity_three_day_cumulative_history,social_activity_two_day_cumulative_history,light_four_day_cumulative_history,light_three_day_cumulative_history,light_two_day_cumulative_history,temptation_eating_four_day_cumulative_history,temptation_eating_three_day_cumulative_history,temptation_eating_two_day_cumulative_history,temptation_coffee_four_day_cumulative_history,temptation_coffee_three_day_cumulative_history,temptation_coffee_two_day_cumulative_history,temptation_score_four_day_cumulative_history,temptation_score_three_day_cumulative_history,temptation_score_two_day_cumulative_history,procrastination_minutes_three_days_ago,procrastination_minutes_two_days_ago,procrastination_minutes_one_days_ago,temptation_score_three_days_ago,temptation_score_two_days_ago,temptation_score_one_days_ago,bed_time_three_days_ago,bed_time_two_days_ago,bed_time_one_days_ago,sleep_minutes_three_days_ago,sleep_minutes_two_days_ago,sleep_minutes_one_days_ago,sleep_deficit_change,sleep_deficit_minutes_simple,procrastination_minutes_three_day_weighted_cumulative_history,ELQ,DLQ,DPAL,EPAL,EMAL,PDSQ,BTP,CSD,ML,EA,SP,consent,sex,age,edu,timezone_change,sleep_disorder,nightshift,psy_disorder,wake,young_kids,partn,bptrt_1,bptrt_2,bptrt_3,bptrt_4,bptrt_5,bptrt_6,bptrt_7,bptrt_8,bptrt_9,ats_1,atbr_1,sq_1,sq_2,sq_3,sq_4,sq_5,sq_6,atbr_2,atbr_3,ats_2,ats_3,chron_1,chron_2,chron_3,chron_4,chron_5,chron_6,chron_7,chron_8,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,bptrt_score,ats_score,atbr_score,sq_score,chron_score,sc_score,TSC,ATS,ATBR,TBTP,CT,TA,id,questionnaire_timestamp,late_reason,presleep_description,bed_time_plan_aligned,date
15/04/2017 03:30,0,14/04/2017 12:15,3,1,1,0,0,0,1,1,3,1,2,0,0,0,0,0,0,0,2,0,0,0,2206,0,4.4,4,0,4,30,30,2,1,01:30:00,435,240,300,120,300,300,120,1725,1230,765,3,2,2,5,4,3,4,3,1,7,6,4,2,1,1,0,0,0,0,0,0,16,12,8,-60,180,90,4,4,4,12/04/2017 02:30,13/04/2017 05:00,14/04/2017 04:30,495,465,330,45,195,111,1,4.4,2206,1,1,0,30,111,0,2,2315,1,0,54,4,0,0,0,0,1,0,1,3,-3,-2,1,1,3,0,1,-4,3,0,2,1,2,0,4,-2,0,4,-3,-3,-2,3,4,0,3,-2,-1,4,1,-3,0,0,-2,2,-2,1,-2,-3,2,-2,0,0,-3,4,7,5,-8,-8,-3,4,0,5,3.375,GH93,2017-04-15 00:11:02+02:00,,muziek;lezen,15/04/2017 03:00,2017-04-14 00:11:02+02:00
16/04/2017 03:30,0,15/04/2017 11:45,2,1,2,0,0,1,2,1,3,1,2,0,0,0,0,0,0,0,2,0,0,0,12947,5,5.8,4,0,5,30,30,2,1,01:00:00,435,330,150,60,330,150,60,1665,1200,870,3,3,2,6,5,3,4,2,1,9,7,6,2,2,2,0,0,0,0,0,0,16,12,8,180,90,30,4,4,4,13/04/2017 05:00,14/04/2017 04:30,15/04/2017 03:30,465,330,435,45,255,63,1,5.8,12947,2,1,1,30,63,0,3,13006,1,0,54,4,0,0,0,0,1,0,1,3,-3,-2,1,1,3,0,1,-4,3,0,2,1,2,0,4,-2,0,4,-3,-3,-2,3,4,0,3,-2,-1,4,1,-3,0,0,-2,2,-2,1,-2,-3,2,-2,0,0,-3,4,7,5,-8,-8,-3,4,0,5,3.375,GH93,2017-04-16 01:20:54+02:00,,muziek;seks;lezen,16/04/2017 03:00,2017-04-15 01:20:54+02:00
17/04/2017 04:00,0,16/04/2017 13:00,1,0,1,0,0,2,2,1,3,2,2,0,0,0,0,0,0,0,2,0,0,0,16402,20,5.3,4,0,6,60,60,4,2,00:30:00,510,210,120,90,210,120,90,1710,1380,945,3,2,1,6,4,3,4,3,3,10,9,6,4,4,3,0,0,0,0,0,0,16,12,8,90,30,30,4,4,4,14/04/2017 04:30,15/04/2017 03:30,16/04/2017 03:30,330,435,435,-30,210,81,2,5.3,16402,2,1,2,60,81,-5.3,3,16472.7,1,0,54,4,0,0,0,0,1,0,1,3,-3,-2,1,1,3,0,1,-4,3,0,2,1,2,0,4,-2,0,4,-3,-3,-2,3,4,0,3,-2,-1,4,1,-3,0,0,-2,2,-2,1,-2,-3,2,-2,0,0,-3,4,7,5,-8,-8,-3,4,0,5,3.375,GH93,2017-04-17 01:03:41+02:00,,Lezen;film;muziek;seks,17/04/2017 03:00,2017-04-16 01:03:41+02:00
18/04/2017 01:00,0,17/04/2017 08:00,1,0,2,0,0,2,2,1,3,1,2,0,0,0,0,0,0,0,2,0,0,0,19361,23,9.4,4,0,0,0,0,0,0,00:30:00,390,120,90,60,120,90,60,1770,1335,900,2,1,0,6,5,3,5,5,4,12,9,6,5,4,3,0,0,0,0,0,0,16,12,8,30,30,60,4,4,4,15/04/2017 03:30,16/04/2017 03:30,17/04/2017 04:00,435,435,510,90,150,36,1,9.4,19361,2,1,2,0,36,0,3,19392,1,0,54,4,0,0,0,0,1,0,1,3,-3,-2,1,1,3,0,1,-4,3,0,2,1,2,0,4,-2,0,4,-3,-3,-2,3,4,0,3,-2,-1,4,1,-3,0,0,-2,2,-2,1,-2,-3,2,-2,0,0,-3,4,7,5,-8,-8,-3,4,0,5,3.375,GH93,2017-04-18 02:40:54+02:00,,Kinderen;lezen;huishouden,18/04/2017 01:00,2017-04-17 02:40:54+02:00
19/04/2017 04:30,0,18/04/2017 11:00,1,0,1,0,0,2,2,2,3,0,2,0,0,0,0,0,0,0,2,0,0,0,14363,11,9,4,0,1,90,90,6,3,00:30:00,360,180,150,90,180,150,90,1695,1260,750,1,0,0,6,4,3,7,6,4,12,9,6,4,3,1,0,0,0,0,0,0,16,12,8,30,60,0,4,4,4,16/04/2017 03:30,17/04/2017 04:00,18/04/2017 01:00,435,510,390,120,225,102,0,9,14363,2,2,2,90,102,9,4,14468,1,0,54,4,0,0,0,0,1,0,1,3,-3,-2,1,1,3,0,1,-4,3,0,2,1,2,0,4,-2,0,4,-3,-3,-2,3,4,0,3,-2,-1,4,1,-3,0,0,-2,2,-2,1,-2,-3,2,-2,0,0,-3,4,7,5,-8,-8,-3,4,0,5,3.375,GH93,2017-04-19 01:41:33+02:00,,muziek;lezen;seks,19/04/2017 03:00,2017-04-18 01:41:33+02:00
20/04/2017 04:30,0,19/04/2017 13:00,2,1,1,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,2,0,0,0,4682,2,6.3,4,0,2,90,90,6,3,01:00:00,450,240,180,180,240,180,180,1710,1200,810,1,1,1,5,4,2,7,5,3,10,7,4,3,1,0,0,0,0,0,0,0,16,12,8,60,0,90,4,4,4,17/04/2017 04:00,18/04/2017 01:00,19/04/2017 04:30,510,390,360,30,210,135,0,6.3,4682,0,2,1,90,135,6.3,2,4820.3,1,0,54,4,0,0,0,0,1,0,1,3,-3,-2,1,1,3,0,1,-4,3,0,2,1,2,0,4,-2,0,4,-3,-3,-2,3,4,0,3,-2,-1,4,1,-3,0,0,-2,2,-2,1,-2,-3,2,-2,0,0,-3,4,7,5,-8,-8,-3,4,0,5,3.375,GH93,2017-04-20 03:04:09+02:00,,lezen,20/04/2017 03:00,2017-04-19 03:04:09+02:00
21/04/2017 03:30,0,20/04/2017 13:00,2,1,2,0,0,1,2,1,3,0,2,0,0,0,0,0,0,0,2,0,0,0,11877,2,12.5,4,0,3,-30,0,0,0,01:00:00,510,150,150,60,180,180,90,1710,1320,960,2,2,2,6,4,3,6,4,2,10,7,4,1,0,0,0,0,0,0,0,0,16,12,8,0,90,90,4,4,4,18/04/2017 01:00,19/04/2017 04:30,20/04/2017 04:30,390,360,450,-30,210,33,0,12.5,11877,2,1,1,0,33,12.5,3,11918.5,1,0,54,4,0,0,0,0,1,0,1,3,-3,-2,1,1,3,0,1,-4,3,0,2,1,2,0,4,-2,0,4,-3,-3,-2,3,4,0,3,-2,-1,4,1,-3,0,0,-2,2,-2,1,-2,-3,2,-2,0,0,-3,4,7,5,-8,-8,-3,4,0,5,3.375,GH93,2017-04-21 04:22:56+02:00,,Seks;muziek;lezen,21/04/2017 04:00,2017-04-20 04:22:56+02:00
22/04/2017 05:00,0,21/04/2017 14:30,2,1,3,0,0,0,0,2,3,1,2,0,0,0,0,0,0,0,2,0,0,0,6904,0,0.7,4,0,4,30,30,2,1,01:00:00,510,180,90,0,210,120,30,1830,1470,1020,3,3,2,7,6,5,4,2,1,10,7,6,1,1,1,0,0,0,0,0,0,16,12,8,90,90,-30,4,4,4,19/04/2017 04:30,20/04/2017 04:30,21/04/2017 03:30,360,450,510,-30,90,33,1,0.7,6904,0,2,0,30,33,0,2,6935,1,0,54,4,0,0,0,0,1,0,1,3,-3,-2,1,1,3,0,1,-4,3,0,2,1,2,0,4,-2,0,4,-3,-3,-2,3,4,0,3,-2,-1,4,1,-3,0,0,-2,2,-2,1,-2,-3,2,-2,0,0,-3,4,7,5,-8,-8,-3,4,0,5,3.375,GH93,2017-04-22 04:30:24+02:00,,muziek;lezen,22/04/2017 04:30,2017-04-21 04:30:24+02:00
23/04/2017 04:30,0,22/04/2017 12:00,0,0,1,0,0,3,0,1,3,0,2,0,0,0,0,0,0,0,2,0,0,0,2987,2,6.3,4,0,5,0,0,0,0,00:15:00,435,90,0,30,120,30,30,1905,1455,945,3,2,1,7,6,4,5,4,3,10,9,6,1,1,1,0,0,0,0,0,0,16,12,8,90,-30,30,4,4,4,20/04/2017 04:30,21/04/2017 03:30,22/04/2017 05:00,450,510,510,45,45,9,0,6.3,2987,0,1,3,0,9,6.3,1,2998.3,1,0,54,4,0,0,0,0,1,0,1,3,-3,-2,1,1,3,0,1,-4,3,0,2,1,2,0,4,-2,0,4,-3,-3,-2,3,4,0,3,-2,-1,4,1,-3,0,0,-2,2,-2,1,-2,-3,2,-2,0,0,-3,4,7,5,-8,-8,-3,4,0,5,3.375,GH93,2017-04-23 02:10:27+02:00,,lezen,23/04/2017 04:30,2017-04-22 02:10:27+02:00
10/04/2017 03:00,1,09/04/2017 10:00,2,1,0,0,1,2,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4733,1,12.3,0,0,6,,,,,01:00:00,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,3,12.3,4733,0,1,2,0,0,-24.6,1,4705.4,1,0,28,4,0,0,0,0,0,0,0,4,0,-3,4,1,4,0,2,-1,2,3,0,0,0,0,1,-3,4,4,0,-4,-1,2,3,0,1,-2,-2,1,1,-2,-3,0,-4,1,-4,0,-3,-3,1,-3,-2,11,-2,11,-2,1,-21,-21,-2,11,11,1,15.58333333,GW98,2017-04-10 00:30:33+02:00,Gamen,Gamen,NaT,2017-04-09 00:30:33+02:00
11/04/2017 03:00,1,10/04/2017 10:00,2,1,0,0,1,2,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2902,0,6.2,0,0,0,60,60,4,2,01:00:00,360,,,,,,,,,720,,,2,,,0,,,4,,,6,,,6,,,0,,,0,,,0,,,,,,0,,,10/04/2017 03:00,,,360,120,,,3,6.2,2902,0,1,2,60,0,-12.4,1,2886.6,1,0,28,4,0,0,0,0,0,0,0,4,0,-3,4,1,4,0,2,-1,2,3,0,0,0,0,1,-3,4,4,0,-4,-1,2,3,0,1,-2,-2,1,1,-2,-3,0,-4,1,-4,0,-3,-3,1,-3,-2,11,-2,11,-2,1,-21,-21,-2,11,11,1,15.58333333,GW98,2017-04-11 00:30:34+02:00,Gamen,Gamen,11/04/2017 02:00,2017-04-10 00:30:34+02:00
12/04/2017 04:00,1,11/04/2017 13:00,0,0,0,0,0,2,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3794,5,10.3,0,0,1,120,120,8,3,00:15:00,525,,,180,,,180,,1245,885,,2,1,,0,0,,6,4,,9,6,,9,6,,0,0,,0,0,,0,0,,,60,,0,0,,10/04/2017 03:00,11/04/2017 03:00,,360,360,-45,,,3,10.3,3794,0,1,2,120,0,-20.6,1,3770.4,1,0,28,4,0,0,0,0,0,0,0,4,0,-3,4,1,4,0,2,-1,2,3,0,0,0,0,1,-3,4,4,0,-4,-1,2,3,0,1,-2,-2,1,1,-2,-3,0,-4,1,-4,0,-3,-3,1,-3,-2,11,-2,11,-2,1,-21,-21,-2,11,11,1,15.58333333,GW98,2017-04-12 03:20:10+02:00,Tijd voor mezelf,Gamen,12/04/2017 02:00,2017-04-11 03:20:10+02:00
13/04/2017 02:45,0,12/04/2017 12:00,1,0,0,0,0,2,2,2,3,1,0,0,0,0,0,0,0,2,0,0,0,0,12903,10,0.9,2,0,2,-15,0,0,0,00:30:00,525,,165,105,,180,120,1770,1410,1050,2,1,0,0,0,0,8,6,4,12,9,6,10,7,4,0,0,0,0,0,0,2,2,2,,60,120,0,0,0,10/04/2017 03:00,11/04/2017 03:00,12/04/2017 04:00,360,360,525,-45,150,57,1,0.9,12903,2,2,2,0,57,0,4,12954,1,0,28,4,0,0,0,0,0,0,0,4,0,-3,4,1,4,0,2,-1,2,3,0,0,0,0,1,-3,4,4,0,-4,-1,2,3,0,1,-2,-2,1,1,-2,-3,0,-4,1,-4,0,-3,-3,1,-3,-2,11,-2,11,-2,1,-21,-21,-2,11,11,1,15.58333333,GW98,2017-04-13 07:01:03+02:00,,"Feestje, opruimen",13/04/2017 03:00,2017-04-12 07:01:03+02:00
14/04/2017 07:00,1,13/04/2017 14:00,0,0,1,0,0,2,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,2,8421,9,6.6,2,0,3,120,120,8,3,00:15:00,405,285,225,105,300,240,120,1815,1455,930,1,0,0,1,1,1,8,6,4,12,9,6,10,7,4,0,0,0,0,0,0,4,4,4,60,120,-15,0,0,2,11/04/2017 03:00,12/04/2017 04:00,13/04/2017 02:45,360,525,525,75,105,136.5,3,6.6,8421,0,1,2,120,136.5,-13.2,1,8541.3,1,0,28,4,0,0,0,0,0,0,0,4,0,-3,4,1,4,0,2,-1,2,3,0,0,0,0,1,-3,4,4,0,-4,-1,2,3,0,1,-2,-2,1,1,-2,-3,0,-4,1,-4,0,-3,-3,1,-3,-2,11,-2,11,-2,1,-21,-21,-2,11,11,1,15.58333333,GW98,2017-04-14 01:19:25+02:00,Game tijd na een hele dag werken,Gamen,14/04/2017 05:00,2017-04-13 01:19:25+02:00
15/04/2017 01:15,1,14/04/2017 05:10,1,1,0,0,0,2,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,6918,5,4.8,0,0,4,75,75,5,3,00:30:00,205,300,180,195,315,195,195,1660,1135,610,1,1,1,1,1,1,8,6,4,12,9,6,9,6,5,0,0,0,0,0,0,4,4,2,120,-15,120,0,2,2,12/04/2017 04:00,13/04/2017 02:45,14/04/2017 07:00,525,525,405,275,350,132,2,4.8,6918,1,1,2,75,132,-4.8,2,7041.2,1,0,28,4,0,0,0,0,0,0,0,4,0,-3,4,1,4,0,2,-1,2,3,0,0,0,0,1,-3,4,4,0,-4,-1,2,3,0,1,-2,-2,1,1,-2,-3,0,-4,1,-4,0,-3,-3,1,-3,-2,11,-2,11,-2,1,-21,-21,-2,11,11,1,15.58333333,GW98,2017-04-15 02:58:29+02:00,Geen slaap,TV kijken,15/04/2017 00:00,2017-04-14 02:58:29+02:00
16/04/2017 03:00,1,15/04/2017 13:00,0,0,0,0,0,2,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,2,6787,2,4.5,2,0,5,60,60,4,2,00:15:00,585,240,255,135,255,255,135,1720,1195,790,1,1,1,1,1,0,8,6,4,12,9,6,8,7,4,0,0,0,0,0,0,6,4,2,-15,120,75,2,2,0,13/04/2017 02:45,14/04/2017 07:00,15/04/2017 01:15,525,405,205,-105,200,121.5,2,4.5,6787,0,1,2,60,121.5,-4.5,1,6901,1,0,28,4,0,0,0,0,0,0,0,4,0,-3,4,1,4,0,2,-1,2,3,0,0,0,0,1,-3,4,4,0,-4,-1,2,3,0,1,-2,-2,1,1,-2,-3,0,-4,1,-4,0,-3,-3,1,-3,-2,11,-2,11,-2,1,-21,-21,-2,11,11,1,15.58333333,GW98,2017-04-16 05:11:22+02:00,Vrije dag vandaag,Bankhangen,16/04/2017 02:00,2017-04-15 05:11:22+02:00
17/04/2017 05:30,1,16/04/2017 12:40,0,0,0,0,0,2,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,2,5735,3,2.9,2,0,6,150,150,10,3,00:15:00,415,405,285,210,405,285,210,1610,1205,1000,1,1,0,1,0,0,8,6,4,11,8,5,10,7,5,0,0,0,0,0,0,6,4,4,120,75,60,2,0,2,14/04/2017 07:00,15/04/2017 01:15,16/04/2017 03:00,405,205,585,65,310,195,3,2.9,5735,0,1,2,150,195,-5.8,1,5921.2,1,0,28,4,0,0,0,0,0,0,0,4,0,-3,4,1,4,0,2,-1,2,3,0,0,0,0,1,-3,4,4,0,-4,-1,2,3,0,1,-2,-2,1,1,-2,-3,0,-4,1,-4,0,-3,-3,1,-3,-2,11,-2,11,-2,1,-21,-21,-2,11,11,1,15.58333333,GW98,2017-04-17 04:44:45+02:00,Gamen in eigen tijd,Gamen op de pc,17/04/2017 03:00,2017-04-16 04:44:45+02:00
18/04/2017 05:00,0,17/04/2017 14:00,0,0,1,0,1,2,3,3,3,3,0,0,0,0,0,0,0,2,0,0,0,0,17114,17,9.9,2,0,0,180,180,12,3,00:15:00,525,465,390,330,465,390,330,1730,1525,940,1,0,0,1,1,1,8,6,4,11,8,5,10,8,6,0,0,0,0,0,0,6,6,4,75,60,150,0,2,2,15/04/2017 01:15,16/04/2017 03:00,17/04/2017 05:30,205,585,415,-45,190,267,3,9.9,17114,3,3,2,180,267,-19.8,6,17353.2,1,0,28,4,0,0,0,0,0,0,0,4,0,-3,4,1,4,0,2,-1,2,3,0,0,0,0,1,-3,4,4,0,-4,-1,2,3,0,1,-2,-2,1,1,-2,-3,0,-4,1,-4,0,-3,-3,1,-3,-2,11,-2,11,-2,1,-21,-21,-2,11,11,1,15.58333333,GW98,2017-04-18 02:22:29+02:00,,"Uitgaan, alcohol, muziek, fietsen",18/04/2017 02:00,2017-04-17 02:22:29+02:00
19/04/2017 02:00,1,18/04/2017 05:15,2,1,0,0,0,1,3,2,3,2,0,0,0,0,0,0,0,0,2,0,0,0,18335,37,10.2,2,0,1,120,120,8,3,01:00:00,135,510,450,300,510,450,300,1660,1075,660,1,1,1,1,1,1,7,5,3,11,8,6,10,8,5,0,0,0,0,0,0,8,6,4,60,150,180,2,2,2,16/04/2017 03:00,17/04/2017 05:30,18/04/2017 05:00,585,415,525,345,345,240,2,10.2,18335,3,2,1,120,240,-10.2,5,18558.8,1,0,28,4,0,0,0,0,0,0,0,4,0,-3,4,1,4,0,2,-1,2,3,0,0,0,0,1,-3,4,4,0,-4,-1,2,3,0,1,-2,-2,1,1,-2,-3,0,-4,1,-4,0,-3,-3,1,-3,-2,11,-2,11,-2,1,-21,-21,-2,11,11,1,15.58333333,GW98,2017-04-19 03:40:42+02:00,Laat thuis,"Klussen, familie,",19/04/2017 00:00,2017-04-18 03:40:42+02:00
20/04/2017 03:45,0,19/04/2017 13:30,0,0,0,0,0,2,1,1,3,2,0,0,0,0,0,0,0,2,0,0,0,0,3319,0,7.9,2,0,2,105,105,7,3,00:15:00,570,555,405,225,555,405,225,1645,1230,705,1,1,1,1,1,0,7,5,3,11,9,6,10,7,4,0,0,0,0,0,0,8,6,4,150,180,120,2,2,2,17/04/2017 05:30,18/04/2017 05:00,19/04/2017 02:00,415,525,135,-90,275,201,2,7.9,3319,1,1,2,105,201,-7.9,2,3508.1,1,0,28,4,0,0,0,0,0,0,0,4,0,-3,4,1,4,0,2,-1,2,3,0,0,0,0,1,-3,4,4,0,-4,-1,2,3,0,1,-2,-2,1,1,-2,-3,0,-4,1,-4,0,-3,-3,1,-3,-2,11,-2,11,-2,1,-21,-21,-2,11,11,1,15.58333333,GW98,2017-04-20 02:09:20+02:00,,Feestje,20/04/2017 02:00,2017-04-19 02:09:20+02:00
21/04/2017 02:10,1,20/04/2017 05:30,2,1,0,0,1,2,2,2,3,1,0,0,0,0,0,0,0,2,0,0,0,0,9452,13,11.5,2,0,3,70,70,4,2,01:00:00,140,475,295,175,475,295,175,1370,845,710,2,2,1,1,0,0,7,5,4,12,9,6,8,5,3,0,0,0,0,0,0,8,6,4,180,120,105,2,2,2,18/04/2017 05:00,19/04/2017 02:00,20/04/2017 03:45,525,135,570,340,550,146.5,1,11.5,9452,2,2,2,70,146.5,0,4,9592.5,1,0,28,4,0,0,0,0,0,0,0,4,0,-3,4,1,4,0,2,-1,2,3,0,0,0,0,1,-3,4,4,0,-4,-1,2,3,0,1,-2,-2,1,1,-2,-3,0,-4,1,-4,0,-3,-3,1,-3,-2,11,-2,11,-2,1,-21,-21,-2,11,11,1,15.58333333,GW98,2017-04-21 00:48:35+02:00,Paasfeestje,"Feestje, borrel, gezelligheid",21/04/2017 01:00,2017-04-20 00:48:35+02:00
22/04/2017 01:00,0,21/04/2017 13:00,1,0,0,0,0,2,0,1,3,2,0,0,0,0,0,0,2,0,0,0,0,0,2218,0,0.3,2,0,4,0,0,0,0,00:30:00,690,295,175,70,295,175,70,1535,1400,830,2,1,1,0,0,0,7,6,4,12,9,6,7,5,3,0,0,0,0,0,0,8,6,4,120,105,70,2,2,2,19/04/2017 02:00,20/04/2017 03:45,21/04/2017 02:10,135,570,140,-210,385,56,2,0.3,2218,0,1,2,0,56,-0.3,1,2270.7,1,0,28,4,0,0,0,0,0,0,0,4,0,-3,4,1,4,0,2,-1,2,3,0,0,0,0,1,-3,4,4,0,-4,-1,2,3,0,1,-2,-2,1,1,-2,-3,0,-4,1,-4,0,-3,-3,1,-3,-2,11,-2,11,-2,1,-21,-21,-2,11,11,1,15.58333333,GW98,2017-04-22 05:46:18+02:00,,TV kijken,22/04/2017 01:00,2017-04-21 05:46:18+02:00
23/04/2017 05:45,1,22/04/2017 13:30,0,0,0,0,0,2,0,1,1,3,0,1,0,0,0,2,2,0,0,0,0,1,2944,1,6.8,6,2,5,165,165,11,3,00:15:00,450,340,235,165,340,235,165,1850,1280,1140,1,1,0,0,0,0,8,6,4,10,7,4,8,6,5,1,1,1,0,0,0,12,10,8,105,70,0,2,2,2,20/04/2017 03:45,21/04/2017 02:10,22/04/2017 01:00,570,140,690,30,70,179,3,6.8,2944,0,1,2,165,179,-13.6,1,3106.4,1,0,28,4,0,0,0,0,0,0,0,4,0,-3,4,1,4,0,2,-1,2,3,0,0,0,0,1,-3,4,4,0,-4,-1,2,3,0,1,-2,-2,1,1,-2,-3,0,-4,1,-4,0,-3,-3,1,-3,-2,11,-2,11,-2,1,-21,-21,-2,11,11,1,15.58333333,GW98,2017-04-23 05:00:25+02:00,"Gamen, studeren uitstellen","Gamen, tv kijken",23/04/2017 03:00,2017-04-22 05:00:25+02:00
24/04/2017 05:00,1,23/04/2017 08:45,0,0,0,1,2,1,0,3,3,3,0,0,0,0,0,1,0,0,0,0,0,0,3906,3,6.8,1,1,6,240,240,16,3,00:15:00,210,475,405,405,475,405,405,1490,1350,660,1,0,0,0,0,0,7,5,3,10,7,4,9,8,6,1,1,1,0,0,0,11,9,7,70,0,165,2,2,6,21/04/2017 02:10,22/04/2017 01:00,23/04/2017 05:45,140,690,450,270,430,322.5,3,6.8,3906,0,3,1,240,322.5,-13.6,3,4210.9,1,0,28,4,0,0,0,0,0,0,0,4,0,-3,4,1,4,0,2,-1,2,3,0,0,0,0,1,-3,4,4,0,-4,-1,2,3,0,1,-2,-2,1,1,-2,-3,0,-4,1,-4,0,-3,-3,1,-3,-2,11,-2,11,-2,1,-21,-21,-2,11,11,1,15.58333333,GW98,2017-04-24 03:00:11+02:00,Studeren,"Studeren, PC",24/04/2017 01:00,2017-04-23 03:00:11+02:00
25/04/2017 03:30,1,24/04/2017 13:30,0,0,0,0,0,2,0,2,2,3,0,0,0,0,0,2,0,0,0,0,0,2,3454,6,1.9,4,0,0,30,30,2,1,00:15:00,585,435,435,270,435,435,270,1935,1245,795,0,0,0,0,0,0,7,5,3,9,6,5,11,9,6,1,1,0,0,0,0,13,11,5,0,165,240,2,6,1,22/04/2017 01:00,23/04/2017 05:45,24/04/2017 05:00,690,450,210,-105,165,183,3,1.9,3454,0,2,2,30,183,-3.8,2,3629.2,1,0,28,4,0,0,0,0,0,0,0,4,0,-3,4,1,4,0,2,-1,2,3,0,0,0,0,1,-3,4,4,0,-4,-1,2,3,0,1,-2,-2,1,1,-2,-3,0,-4,1,-4,0,-3,-3,1,-3,-2,11,-2,11,-2,1,-21,-21,-2,11,11,1,15.58333333,GW98,2017-04-25 01:26:30+02:00,Studie,"voetbal, studeren",25/04/2017 03:00,2017-04-24 01:26:30+02:00
26/04/2017 02:00,1,25/04/2017 05:15,2,1,0,0,0,1,1,3,2,3,0,0,0,0,0,2,0,0,0,0,0,0,5469,2,7.6,2,0,1,120,120,8,3,01:00:00,135,555,390,150,555,390,150,1380,930,720,1,1,1,0,0,0,6,4,3,8,7,4,12,9,6,1,0,0,0,0,0,13,7,6,165,240,30,6,1,4,23/04/2017 05:45,24/04/2017 05:00,25/04/2017 03:30,450,210,585,345,540,183,3,7.6,5469,1,3,1,120,183,-15.2,4,5631.8,1,0,28,4,0,0,0,0,0,0,0,4,0,-3,4,1,4,0,2,-1,2,3,0,0,0,0,1,-3,4,4,0,-4,-1,2,3,0,1,-2,-2,1,1,-2,-3,0,-4,1,-4,0,-3,-3,1,-3,-2,11,-2,11,-2,1,-21,-21,-2,11,11,1,15.58333333,GW98,2017-04-26 02:19:46+02:00,Studie,"Studeren, pc",26/04/2017 00:00,2017-04-25 02:19:46+02:00
