bed_time,late,wake_time,sleep_transition,sleep_struggle,night_wake,wake_earlier,wake_earlier_problem,sleep_quality,physical_activity,mental_digital_activity,social_activity,light,temptation_smoking,temptation_eating,temptation_chat,temptation_coffee,temptation_social_media,temptation_internet,temptation_tv,temptation_alcohol,temptation_soft_drink,temptation_cleaning,temptation_shopping,temptation_other,steps,active_minutes,sun_hours,temptation_score,ego_depletion,day_of_week,procrastination_minutes,procrastination_minutes_positive,procrastination_minutes_positive_15by15,procrastination_minutes_positive_four_bins,sleep_transition_minutes_estimated,sleep_minutes,procrastination_minutes_four_day_cumulative_history,procrastination_minutes_three_day_cumulative_history,procrastination_minutes_two_day_cumulative_history,sleep_minutes_four_day_cumulative_history,sleep_minutes_three_day_cumulative_history,sleep_minutes_two_day_cumulative_history,sleep_struggle_four_day_cumulative_history,sleep_struggle_three_day_cumulative_history,sleep_struggle_two_day_cumulative_history,night_wake_four_day_cumulative_history,night_wake_three_day_cumulative_history,night_wake_two_day_cumulative_history,sleep_quality_four_day_cumulative_history,sleep_quality_three_day_cumulative_history,sleep_quality_two_day_cumulative_history,social_activity_four_day_cumulative_history,social_activity_three_day_cumulative_history,social_activity_two_day_cumulative_history,light_four_day_cumulative_history,light_three_day_cumulative_history,light_two_day_cumulative_history,temptation_eating_four_day_cumulative_history,temptation_eating_three_day_cumulative_history,temptation_eating_two_day_cumulative_history,temptation_coffee_four_day_cumulative_history,temptation_coffee_three_day_cumulative_history,temptation_coffee_two_day_cumulative_history,temptation_score_four_day_cumulative_history,temptation_score_three_day_cumulative_history,temptation_score_two_day_cumulative_history,procrastination_minutes_three_days_ago,procrastination_minutes_two_days_ago,procrastination_minutes_one_days_ago,temptation_score_three_days_ago,temptation_score_two_days_ago,temptation_score_one_days_ago,bed_time_three_days_ago,bed_time_two_days_ago,bed_time_one_days_ago,sleep_minutes_three_days_ago,sleep_minutes_two_days_ago,sleep_minutes_one_days_ago,sleep_deficit_change,sleep_deficit_minutes_simple,procrastination_minutes_three_day_weighted_cumulative_history,consent,sex,age,edu,timezone_change,sleep_disorder,nightshift,psy_disorder,wake,young_kids,partn,bptrt_1,bptrt_2,bptrt_3,bptrt_4,bptrt_5,bptrt_6,bptrt_7,bptrt_8,bptrt_9,ats_1,atbr_1,sq_1,sq_2,sq_3,sq_4,sq_5,sq_6,atbr_2,atbr_3,ats_2,ats_3,chron_1,chron_2,chron_3,chron_4,chron_5,chron_6,chron_7,chron_8,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,bptrt_score,ats_score,atbr_score,sq_score,chron_score,sc_score,id,questionnaire_timestamp,late_reason,presleep_description,bed_time_plan_aligned,date
19/04/2017 22:45,0,19/04/2017 07:20,2,1,1,1,0,2,3,1,2,1,0,0,0,2,2,0,0,0,0,0,0,2,22091,37,5.1,6,0,2,0,0,0,0,01:00:00,455,45,-15,-15,2110,1580,1025,1,1,1,4,3,2,8,6,4,4,3,3,9,7,4,0,0,0,8,6,4,22,16,10,60,0,-15,6,6,4,16/04/2017 23:00,17/04/2017 22:30,18/04/2017 22:30,530,555,570,25,25,0,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-1,-2,0,2,-1,-3,-4,-1,2,-3,2,-4,-3,3,-2,-3,-6,-2,1,8,-2,-15,HA61,2017-04-20 21:32:14+02:00,,"Auto, skeeleren, auto, internet",19/04/2017 22:45,2017-04-19 21:32:14+02:00
20/04/2017 22:30,0,20/04/2017 08:15,2,1,1,0,0,2,1,1,1,2,0,0,0,2,0,0,2,0,0,0,0,0,6455,2,9.8,4,0,3,15,15,1,1,01:00:00,525,0,0,15,2105,1550,980,2,2,2,4,3,2,8,6,4,4,4,3,9,6,3,0,0,0,8,6,4,20,14,10,0,-15,0,6,4,6,17/04/2017 22:30,18/04/2017 22:30,19/04/2017 22:45,555,570,455,-45,0,12,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-1,-2,0,2,-1,-3,-4,-1,2,-3,2,-4,-3,3,-2,-3,-6,-2,1,8,-2,-15,HA61,2017-04-21 00:28:12+02:00,Nvt,"Hond uitlaten, tv, internet",20/04/2017 22:15,2017-04-20 00:28:12+02:00
22/04/2017 00:15,1,21/04/2017 08:15,2,1,2,1,1,0,1,1,3,3,0,0,0,2,0,0,0,0,2,0,0,0,4733,3,1.1,4,0,4,75,75,5,3,01:00:00,420,75,90,90,1970,1400,945,3,3,2,5,4,3,6,4,2,7,6,4,9,6,5,0,0,0,8,6,4,18,14,8,-15,0,15,4,6,4,18/04/2017 22:30,19/04/2017 22:45,20/04/2017 22:30,570,455,525,60,60,82.5,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-1,-2,0,2,-1,-3,-4,-1,2,-3,2,-4,-3,3,-2,-3,-6,-2,1,8,-2,-15,HA61,2017-04-22 22:41:51+02:00,Afspraak met buurvrouw,"Bijeenkomst IVN, afstemmen en kletsen bij buurvrouw",21/04/2017 23:00,2017-04-21 22:41:51+02:00
23/04/2017 00:30,1,22/04/2017 08:15,1,0,2,1,3,0,3,2,3,0,0,0,0,0,0,0,0,2,2,0,0,0,20691,36,6.9,4,0,5,90,90,6,3,00:30:00,435,180,180,165,1835,1380,855,3,2,1,6,5,4,4,2,0,9,7,6,6,5,3,0,0,0,6,4,2,18,12,8,0,15,75,6,4,4,19/04/2017 22:45,20/04/2017 22:30,22/04/2017 00:15,455,525,420,45,105,130.5,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-1,-2,0,2,-1,-3,-4,-1,2,-3,2,-4,-3,3,-2,-3,-6,-2,1,8,-2,-15,HA61,2017-04-23 22:45:02+02:00,Uitgelopen jubileum collega,"Fietsen, feest, auto rijden",22/04/2017 23:00,2017-04-22 22:45:02+02:00
24/04/2017 10:30,0,23/04/2017 08:00,2,1,2,1,3,1,3,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,17630,20,9.7,2,0,6,690,690,46,3,01:00:00,1230,870,855,780,2610,2085,1665,3,2,1,7,6,4,3,1,1,8,7,4,5,3,0,0,0,0,6,4,2,14,10,6,15,75,90,4,4,4,20/04/2017 22:30,22/04/2017 00:15,23/04/2017 00:30,525,420,435,-750,0,750,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-1,-2,0,2,-1,-3,-4,-1,2,-3,2,-4,-3,3,-2,-3,-6,-2,1,8,-2,-15,HA61,2017-04-24 22:41:03+02:00,,"Eten, skeelerles, discussie vriendin",23/04/2017 23:00,2017-04-23 22:41:03+02:00
24/04/2017 22:30,0,24/04/2017 08:10,1,0,1,0,1,2,1,2,1,2,0,0,0,2,2,2,0,2,0,0,0,0,3214,2,2.4,8,0,0,-10,0,0,0,00:30:00,550,845,770,680,2635,2215,1780,2,1,1,7,5,3,3,3,3,8,5,2,5,2,2,0,0,0,6,4,4,18,14,10,75,90,690,4,4,2,22/04/2017 00:15,23/04/2017 00:30,24/04/2017 10:30,420,435,1230,-70,0,353,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-1,-2,0,2,-1,-3,-4,-1,2,-3,2,-4,-3,3,-2,-3,-6,-2,1,8,-2,-15,HA61,2017-04-25 14:25:58+02:00,,"Eten, hond uitlaten, tv, hotel verkennen",24/04/2017 22:40,2017-04-24 14:25:58+02:00
26/04/2017 01:30,1,25/04/2017 08:00,3,1,2,1,1,0,1,1,1,3,0,0,0,2,2,0,2,2,0,0,0,0,2478,2,10.4,8,0,1,180,180,12,3,01:30:00,300,950,860,170,2515,2080,850,2,2,1,7,5,3,3,3,2,6,3,2,5,5,5,0,0,0,6,6,4,22,18,16,90,690,-10,4,2,8,23/04/2017 00:30,24/04/2017 10:30,24/04/2017 22:30,435,1230,550,180,180,313,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-1,-2,0,2,-1,-3,-4,-1,2,-3,2,-4,-3,3,-2,-3,-6,-2,1,8,-2,-15,HA61,2017-04-26 15:08:57+02:00,Film op televisie,"hond uitlaten, koffie drinken in lounch, tv kijken",25/04/2017 22:30,2017-04-25 15:08:57+02:00
26/04/2017 22:15,0,26/04/2017 07:45,1,0,1,1,1,1,1,1,1,1,0,0,0,2,0,0,2,0,0,0,0,0,4266,3,8.1,4,0,2,15,15,1,1,00:30:00,540,875,185,195,2620,1390,840,2,1,1,6,4,3,4,3,1,4,3,2,6,6,4,0,0,0,8,6,4,22,20,12,690,-10,180,2,8,8,24/04/2017 10:30,24/04/2017 22:30,26/04/2017 01:30,1230,550,300,-60,120,103,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-1,-2,0,2,-1,-3,-4,-1,2,-3,2,-4,-3,3,-2,-3,-6,-2,1,8,-2,-15,HA61,2017-04-27 16:56:07+02:00,,"Hond uitlaten, discussie met vriendin, tv kijken",26/04/2017 22:00,2017-04-26 16:56:07+02:00
27/04/2017 22:30,0,27/04/2017 09:00,2,1,1,1,1,2,1,2,1,1,0,0,0,2,0,2,0,0,0,0,0,0,3697,1,8.1,4,0,3,0,0,0,0,01:00:00,570,185,195,15,1960,1410,1110,2,2,1,5,4,2,5,3,3,4,3,2,7,5,2,0,0,0,8,6,4,24,16,8,-10,180,15,8,8,4,24/04/2017 22:30,26/04/2017 01:30,26/04/2017 22:15,550,300,540,-90,0,43.5,1,0,51,4,0,0,0,0,1,0,0,0,-3,-3,1,1,1,-2,1,-2,0,0,1,0,2,3,3,-1,0,1,0,-2,-2,1,2,-2,2,-1,-2,0,2,-1,-3,-4,-1,2,-3,2,-4,-3,3,-2,-3,-6,-2,1,8,-2,-15,HA61,2017-04-28 15:31:35+02:00,,"Hond uitlaten, tv, muziek luisteren",27/04/2017 22:30,2017-04-27 15:31:35+02:00
10/04/2017 00:00,1,09/04/2017 07:00,1,0,1,1,1,1,0,1,3,3,0,0,0,0,0,2,2,0,0,0,0,0,10193,11,12.5,4,0,6,,,,,00:30:00,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,1,0,44,4,0,1,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-3,2,-2,-3,2,2,-2,-3,-2,-2,2,-1,2,-1,-2,2,-2,-2,11,-3,7,5,-3,-9,he46,2017-04-10 21:17:41+02:00,niet willen slapen,tv kijken en computeren,NaT,2017-04-09 21:17:41+02:00
10/04/2017 23:00,0,10/04/2017 07:45,1,0,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,9424,6,1.9,2,0,0,-60,0,0,0,00:30:00,495,,,,,,885,,,0,,,2,,,3,,,4,,,3,,,0,,,0,,,6,,,,,,4,,,10/04/2017 00:00,,,390,-15,,,1,0,44,4,0,1,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-3,2,-2,-3,2,2,-2,-3,-2,-2,2,-1,2,-1,-2,2,-2,-2,11,-3,7,5,-3,-9,he46,2017-04-11 23:09:55+02:00,,uit eten en radio luisteren,11/04/2017 00:00,2017-04-10 23:09:55+02:00
12/04/2017 00:00,1,11/04/2017 07:00,1,0,1,0,1,2,0,2,2,3,0,2,0,0,2,2,2,2,0,0,0,0,6061,3,1.6,10,0,1,30,30,2,1,00:30:00,390,,,-30,,1275,885,,0,0,,3,2,,5,4,,6,3,,6,3,,2,2,,0,0,,16,12,,,-60,,4,2,,10/04/2017 00:00,10/04/2017 23:00,,390,495,90,,,1,0,44,4,0,1,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-3,2,-2,-3,2,2,-2,-3,-2,-2,2,-1,2,-1,-2,2,-2,-2,11,-3,7,5,-3,-9,he46,2017-04-12 09:50:50+02:00,tv kijken,tv kijken en studeren,11/04/2017 23:30,2017-04-11 09:50:50+02:00
13/04/2017 23:15,0,13/04/2017 06:30,2,1,1,0,1,1,0,2,3,3,0,0,0,0,0,2,0,0,0,0,0,0,14043,18,6.6,2,0,3,15,15,1,1,01:00:00,375,15,75,45,1650,1155,765,2,2,2,4,3,2,6,4,2,9,8,6,9,9,6,2,2,0,0,0,0,17,15,5,-60,30,30,2,10,3,10/04/2017 23:00,12/04/2017 00:00,12/04/2017 23:30,495,390,390,105,270,36,1,0,44,4,0,1,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-3,2,-2,-3,2,2,-2,-3,-2,-2,2,-1,2,-1,-2,2,-2,-2,11,-3,7,5,-3,-9,he46,2017-04-14 08:23:12+02:00,,voetbal kijken en computeren,13/04/2017 23:00,2017-04-13 08:23:12+02:00
15/04/2017 01:00,1,14/04/2017 07:15,2,0,0,0,2,1,3,2,3,3,0,0,0,0,0,2,2,0,0,0,0,0,15292,12,0.6,4,0,4,90,90,6,3,01:00:00,315,165,135,105,1470,1080,690,2,2,1,3,2,1,5,3,2,11,9,6,12,9,6,2,0,0,0,0,0,19,9,6,30,30,15,10,3,2,12/04/2017 00:00,12/04/2017 23:30,13/04/2017 23:15,390,390,375,165,450,103.5,1,0,44,4,0,1,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-3,2,-2,-3,2,2,-2,-3,-2,-2,2,-1,2,-1,-2,2,-2,-2,11,-3,7,5,-3,-9,he46,2017-04-15 00:03:31+02:00,rusteloos,tv kijken  en computeren,14/04/2017 23:30,2017-04-14 00:03:31+02:00
16/04/2017 00:30,0,15/04/2017 09:00,1,0,2,1,3,1,0,3,2,3,0,2,0,0,0,2,2,2,0,0,0,0,13163,14,6.8,8,0,5,0,0,0,0,00:30:00,480,135,105,90,1560,1170,795,2,1,0,4,3,2,4,3,2,11,8,5,12,9,6,2,2,2,0,0,0,17,14,12,30,15,90,3,2,4,12/04/2017 23:30,13/04/2017 23:15,15/04/2017 01:00,390,375,315,0,360,48,1,0,44,4,0,1,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-3,2,-2,-3,2,2,-2,-3,-2,-2,2,-1,2,-1,-2,2,-2,-2,11,-3,7,5,-3,-9,he46,2017-04-16 10:40:24+02:00,tv kijken,tv kijken en computeren,16/04/2017 00:30,2017-04-15 10:40:24+02:00
17/04/2017 01:30,1,16/04/2017 08:30,1,1,0,1,0,2,1,3,3,3,0,0,0,0,0,0,2,2,0,0,0,0,5937,3,8.6,4,0,6,90,90,6,3,00:30:00,390,195,180,90,1560,1185,870,2,1,1,3,2,2,5,4,3,11,8,5,12,9,6,2,2,2,0,0,0,18,16,12,15,90,0,2,4,8,13/04/2017 23:15,15/04/2017 01:00,16/04/2017 00:30,375,315,480,90,360,108,1,0,44,4,0,1,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-3,2,-2,-3,2,2,-2,-3,-2,-2,2,-1,2,-1,-2,2,-2,-2,11,-3,7,5,-3,-9,he46,2017-04-17 09:37:56+02:00,moest werk afmaken,werken achter de pc,17/04/2017 00:00,2017-04-16 09:37:56+02:00
18/04/2017 00:15,1,17/04/2017 09:00,1,0,0,0,0,2,1,2,2,3,0,0,0,0,0,2,2,2,0,0,0,0,7647,8,7.6,6,0,0,15,15,1,1,00:30:00,495,195,105,105,1680,1365,885,1,1,1,2,2,0,6,5,4,10,7,5,12,9,6,2,2,0,0,0,0,22,18,10,90,0,90,4,8,4,15/04/2017 01:00,16/04/2017 00:30,17/04/2017 01:30,315,480,390,-15,240,60,1,0,44,4,0,1,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-3,2,-2,-3,2,2,-2,-3,-2,-2,2,-1,2,-1,-2,2,-2,-2,11,-3,7,5,-3,-9,he46,2017-04-18 11:40:54+02:00,tv kijken,tv kijken en computeren,18/04/2017 00:00,2017-04-17 11:40:54+02:00
19/04/2017 00:15,1,18/04/2017 08:30,1,0,0,1,1,1,0,2,3,3,0,0,0,0,0,2,2,2,0,0,0,0,11946,19,6.3,6,0,1,15,15,1,1,00:30:00,465,120,120,30,1830,1350,960,1,1,0,2,0,0,6,5,3,10,8,5,12,9,6,2,0,0,0,0,0,24,16,12,0,90,15,8,4,6,16/04/2017 00:30,17/04/2017 01:30,18/04/2017 00:15,480,390,495,15,90,40.5,1,0,44,4,0,1,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-3,2,-2,-3,2,2,-2,-3,-2,-2,2,-1,2,-1,-2,2,-2,-2,11,-3,7,5,-3,-9,he46,2017-04-19 22:39:32+02:00,tv kijken,tv kijken en computeren,19/04/2017 00:00,2017-04-18 22:39:32+02:00
21/04/2017 01:00,1,20/04/2017 06:30,2,1,1,0,1,1,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,3962,4,9.8,2,0,3,120,120,8,3,01:00:00,270,300,285,270,1635,1140,675,1,1,1,2,2,2,6,4,3,11,9,6,6,3,0,0,0,0,0,0,0,16,10,4,15,15,150,6,6,2,18/04/2017 00:15,19/04/2017 00:15,20/04/2017 02:00,495,465,405,210,285,198,1,0,44,4,0,1,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-3,2,-2,-3,2,2,-2,-3,-2,-2,2,-1,2,-1,-2,2,-2,-2,11,-3,7,5,-3,-9,he46,2017-04-21 21:23:50+02:00,gevierd dat ik mijn scriptie had ingeleverd,kletsen met vrienden,20/04/2017 23:00,2017-04-20 21:23:50+02:00
22/04/2017 00:00,0,21/04/2017 07:20,2,1,0,0,0,2,0,2,3,3,0,0,0,0,0,2,2,0,0,0,0,0,9057,7,1.1,4,0,4,30,30,2,1,01:00:00,380,315,300,150,1520,1055,650,2,2,2,2,2,1,6,5,3,12,9,6,6,3,3,0,0,0,0,0,0,14,8,6,15,150,120,6,2,2,19/04/2017 00:15,20/04/2017 02:00,21/04/2017 01:00,465,405,270,100,400,120,1,0,44,4,0,1,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-3,2,-2,-3,2,2,-2,-3,-2,-2,2,-1,2,-1,-2,2,-2,-2,11,-3,7,5,-3,-9,he46,2017-04-22 20:44:05+02:00,werken,computeren,21/04/2017 23:30,2017-04-21 20:44:05+02:00
23/04/2017 00:00,1,22/04/2017 06:30,2,1,0,0,1,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3200,2,6.9,0,0,5,30,30,2,1,01:00:00,330,330,180,60,1385,980,710,3,3,2,2,1,0,7,5,4,12,9,6,4,4,4,0,0,0,0,0,0,8,6,4,150,120,30,2,2,4,20/04/2017 02:00,21/04/2017 01:00,22/04/2017 00:00,405,270,380,150,535,69,1,0,44,4,0,1,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-3,2,-2,-3,2,2,-2,-3,-2,-2,2,-1,2,-1,-2,2,-2,-2,11,-3,7,5,-3,-9,he46,2017-04-23 22:43:23+02:00,werken,computeren,22/04/2017 23:30,2017-04-22 22:43:23+02:00
24/04/2017 01:00,0,23/04/2017 08:00,1,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,6484,4,9.7,2,0,6,90,90,6,3,00:30:00,390,270,150,120,1370,1100,720,3,2,1,1,0,0,6,5,3,12,9,6,4,4,1,0,0,0,0,0,0,8,6,2,120,30,30,2,4,0,21/04/2017 01:00,22/04/2017 00:00,23/04/2017 00:00,270,380,330,90,550,111,1,0,44,4,0,1,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-3,2,-2,-3,2,2,-2,-3,-2,-2,2,-1,2,-1,-2,2,-2,-2,11,-3,7,5,-3,-9,he46,2017-04-24 19:30:34+02:00,,feestje gevierd,23/04/2017 23:30,2017-04-23 19:30:34+02:00
24/04/2017 23:30,0,24/04/2017 07:00,2,0,1,1,1,2,1,2,3,3,0,0,0,0,0,0,2,0,0,0,0,0,5363,1,2.4,2,0,0,-30,0,0,0,01:00:00,390,120,90,60,1490,1110,780,2,1,0,1,1,1,7,5,3,12,9,6,7,4,3,0,0,0,0,0,0,8,4,4,30,30,90,4,0,2,22/04/2017 00:00,23/04/2017 00:00,24/04/2017 01:00,380,330,390,90,430,21,1,0,44,4,0,1,0,0,1,0,0,3,-2,-1,3,3,3,0,3,-1,1,1,1,2,1,1,1,-1,3,3,-1,-3,-2,2,3,-3,2,-2,-3,2,2,-2,-3,-2,-2,2,-1,2,-1,-2,2,-2,-2,11,-3,7,5,-3,-9,he46,2017-04-25 21:17:13+02:00,,tv kijken,25/04/2017 00:00,2017-04-24 21:17:13+02:00
09/04/2017 23:45,1,09/04/2017 08:20,0,0,0,0,1,1,0,1,2,3,0,2,0,0,2,0,0,0,1,0,0,0,5244,2,12.3,5,1,6,,,,,00:15:00,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20,,,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-3,-3,-3,3,-3,2,-3,-3,2,-2,-3,-2,-5,3,2,-5,-16,MJ87,2017-04-10 10:00:40+02:00,Ik wilde nog een extra hoofdstuk lezen,"tv kijken, lezen",NaT,2017-04-09 10:00:40+02:00
10/04/2017 23:30,1,10/04/2017 08:00,1,0,0,0,0,2,0,1,3,2,0,0,0,0,2,0,0,0,0,0,0,0,3687,1,6.2,2,0,0,0,0,0,0,00:30:00,480,,,,,,980,,,0,,,0,,,3,,,5,,,5,,,2,,,0,,,7,,,,,,5,,,09/04/2017 23:45,,,500,0,,,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-3,-3,-3,3,-3,2,-3,-3,2,-2,-3,-2,-5,3,2,-5,-16,MJ87,2017-04-11 09:56:16+02:00,,"kletsen, smartphone",10/04/2017 23:30,2017-04-10 09:56:16+02:00
11/04/2017 23:45,1,11/04/2017 08:15,1,1,0,0,0,2,0,1,1,3,0,0,0,0,2,0,2,0,2,0,0,0,14568,16,10.3,6,0,1,15,15,1,1,00:30:00,480,,,15,,1460,960,,1,1,,0,0,,5,4,,6,4,,8,5,,2,0,,0,0,,13,8,,,0,,5,2,,09/04/2017 23:45,10/04/2017 23:30,,500,480,0,,,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-3,-3,-3,3,-3,2,-3,-3,2,-2,-3,-2,-5,3,2,-5,-16,MJ87,2017-04-12 15:47:02+02:00,Nog even willen appen met iemand,"gamen, tv, lezen, appen",11/04/2017 23:30,2017-04-11 15:47:02+02:00
13/04/2017 00:45,0,12/04/2017 09:15,0,0,1,0,1,2,1,0,2,2,0,1,0,0,2,0,0,1,2,0,0,0,5928,5,0.9,6,2,2,-15,0,0,0,00:15:00,495,,0,0,1955,1455,975,1,1,1,1,1,1,7,6,4,8,6,3,10,7,5,3,1,1,0,0,0,19,14,12,,0,15,5,2,6,09/04/2017 23:45,10/04/2017 23:30,11/04/2017 23:45,500,480,480,-15,0,0,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-3,-3,-3,3,-3,2,-3,-3,2,-2,-3,-2,-5,3,2,-5,-16,MJ87,2017-04-13 18:33:28+02:00,,"cafe, bus",13/04/2017 01:00,2017-04-12 18:33:28+02:00
14/04/2017 00:15,0,13/04/2017 09:45,1,0,1,1,2,2,0,2,1,3,0,1,0,0,0,0,0,1,2,0,0,0,3953,3,6.6,4,2,3,-45,0,0,0,00:30:00,540,-45,-45,-60,1995,1515,1035,1,1,0,2,2,2,8,6,4,7,4,3,10,8,5,2,2,2,0,0,0,18,16,10,0,15,-15,2,6,6,10/04/2017 23:30,11/04/2017 23:45,13/04/2017 00:45,480,480,495,-60,0,0,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-3,-3,-3,3,-3,2,-3,-3,2,-2,-3,-2,-5,3,2,-5,-16,MJ87,2017-04-14 13:20:19+02:00,,Gamen,14/04/2017 01:00,2017-04-13 13:20:19+02:00
15/04/2017 01:00,1,14/04/2017 07:50,1,0,1,0,1,2,1,1,1,3,0,2,0,0,0,0,0,2,0,0,0,0,8599,6,4.8,4,0,4,90,90,6,3,00:30:00,380,45,30,45,1895,1415,920,1,0,0,3,3,2,8,6,4,5,4,2,11,8,6,4,4,3,0,0,0,20,14,8,15,-15,-45,6,6,4,11/04/2017 23:45,13/04/2017 00:45,14/04/2017 00:15,480,495,540,100,100,64.5,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-3,-3,-3,3,-3,2,-3,-3,2,-2,-3,-2,-5,3,2,-5,-16,MJ87,2017-04-15 10:45:45+02:00,het was nog gezellig,"gamen, bankhangen",14/04/2017 23:30,2017-04-14 10:45:45+02:00
16/04/2017 00:20,1,15/04/2017 08:00,2,1,1,1,1,1,0,1,1,3,0,0,0,0,2,0,0,0,0,0,2,0,4493,4,4.5,4,0,5,50,50,3,2,01:00:00,400,80,95,140,1815,1320,780,1,1,1,4,3,2,7,5,3,5,3,2,11,9,6,4,3,2,0,0,0,18,12,8,-15,-45,90,6,4,4,13/04/2017 00:45,14/04/2017 00:15,15/04/2017 01:00,495,540,380,80,180,86,1,1,23,4,0,0,0,0,0,0,0,2,-2,-3,1,1,1,-1,1,-2,0,1,1,1,0,2,1,-3,1,1,-1,-4,-2,0,1,-2,2,-2,-2,0,2,-2,-3,-3,-3,3,-3,2,-3,-3,2,-2,-3,-2,-5,3,2,-5,-16,MJ87,2017-04-16 15:37:49+02:00,Was nog aan het overleggen over een online bestelling die wat langer duurde dan verwacht,"tv kijken, telefoon gebruikt",15/04/2017 23:30,2017-04-15 15:37:49+02:00
